id,order_id,product_id,qty,rate,amount
31589,4908,284,10,7.5,75.00
31590,4908,171,10,31,310.00
31591,4908,365,10,16.5,165.00
31592,4909,269,10,102.08,1020.80
31593,4909,284,10,7.5,75.00
31594,4909,161,10,27.5,275.00
31595,4910,206,1,304.25,304.25
31596,4910,153,1,75,75.00
31597,4910,161,3,27.5,82.50
31598,4911,375,6,470.18,2821.08
31599,4911,171,16,31,496.00
31600,4911,111,16,21.5,344.00
31601,4911,173,8,23.57,188.56
31602,4911,233,6,20,120.00
31603,4911,219,1,85.67,85.67
31604,4911,239,3,50,150.00
31605,4911,246,3,50,150.00
31606,4911,120,98,14.21,1392.58
31607,4912,57,5,23.21,116.05
31608,4912,214,5,73.74,368.70
31609,4912,222,1,122.73,122.73
31610,4913,173,14,23.57,329.98
31611,4913,111,10,21.5,215.00
31612,4914,97,10,1.65,16.50
31613,4914,148,10,41.4,414.00
31614,4915,173,7,23.57,164.99
31615,4915,255,7,14.61,102.27
31616,4915,173,7,23.57,164.99
31619,4916,203,5,84.34,421.70
31620,4916,173,5,23.57,117.85
31621,4917,269,20,102.08,2041.60
31622,4917,111,16,21.5,344.00
31623,4917,57,10,23.21,232.10
31624,4917,287,1,205.55,205.55
31625,4917,233,6,20,120.00
31626,4917,213,6,451.54,2709.24
31627,4918,130,10,28.57,285.70
31628,4918,203,5,84.34,421.70
31629,4918,166,15,17.69,265.35
31630,4918,69,1,804.38,804.38
31631,4919,123,1,209.20,209.20
31632,4920,172,14,17.5,245.00
31633,4920,73,14,12.67,177.38
31634,4920,86,1,102.83,102.83
31635,4920,149,1,54.59,54.59
31636,4920,232,6,15,90.00
31637,4921,160,1,350,350.00
31638,4921,153,1,75,75.00
31639,4921,86,1,102.83,102.83
31640,4921,232,6,15,90.00
31641,4922,34,10,37.16,371.60
31642,4922,173,5,23.57,117.85
31643,4922,111,5,21.5,107.50
31644,4923,251,1,220.21,220.21
31645,4924,129,5,22,110.00
31646,4924,61,5,12,60.00
31647,4925,73,10,12.67,126.70
31648,4925,173,5,23.57,117.85
31649,4926,171,17,31,527.00
31650,4926,127,1,250,250.00
31651,4926,111,15,21.5,322.50
31652,4926,287,1,205.55,205.55
31653,4926,173,15,23.57,353.55
31654,4926,265,1,80,80.00
31655,4927,269,10,102.08,1020.80
31656,4927,146,1,139,139.00
31657,4927,216,1,245.45,245.45
31658,4927,341,1,77.43,77.43
31659,4928,203,5,84.34,421.70
31660,4928,84,5,2.74,13.70
31661,4928,193,1,79.63,79.63
31662,4928,173,5,23.57,117.85
31663,4929,294,2,480,960.00
31664,4929,171,10,31,310.00
31665,4929,80,10,9.73,97.30
31666,4929,161,5,27.5,137.50
31667,4929,173,5,23.57,117.85
31668,4929,233,3,20,60.00
31669,4929,234,1,100,100.00
31670,4929,157,1,330,330.00
31682,4931,173,7,23.57,164.99
31683,4931,111,7,21.5,150.50
31684,4931,188,14,19.75,276.50
31685,4931,55,14,47.21,660.94
31686,4931,159,1,215,215.00
31687,4931,34,14,37.16,520.24
31688,4930,130,10,28.57,285.70
31689,4930,69,1,804.38,804.38
31690,4930,166,15,17.69,265.35
31691,4930,354,10,20.3,203.00
31692,4930,142,15,14.11,211.65
31693,4930,203,7,84.34,590.38
31694,4932,160,1,350,350.00
31695,4932,206,1,304.25,304.25
31696,4932,126,1,108,108.00
31697,4932,361,1,225,225.00
31698,4933,55,14,47.21,660.94
31699,4933,173,7,23.57,164.99
31700,4933,185,14,8.33,116.62
31701,4933,287,1,205.55,205.55
31702,4933,147,15,1.64,24.60
31703,4934,171,10,31,310.00
31704,4934,88,10,2.23,22.30
31705,4934,173,5,23.57,117.85
31706,4934,159,1,215,215.00
31713,4936,171,14,31,434.00
31714,4936,73,14,12.67,177.38
31715,4936,138,7,42,294.00
31716,4936,87,21,12.02,252.42
31717,4937,111,20,21.5,430.00
31718,4937,130,10,28.57,285.70
31719,4937,287,1,205.55,205.55
31720,4937,233,6,20,120.00
31721,4937,219,1,85.67,85.67
31722,4937,239,3,50,150.00
31723,4937,246,3,50,150.00
31724,4938,375,1,470.18,470.18
31725,4938,233,1,20,20.00
31726,4938,234,1,100,100.00
31727,4938,265,1,80,80.00
31728,4938,237,1,60,60.00
31735,4939,130,10,28.57,285.70
31736,4939,203,5,84.34,421.70
31737,4939,335,20,14.95,299.00
31738,4935,213,6,451.54,2709.24
31739,4935,269,16,102.08,1633.28
31740,4935,173,10,23.57,235.70
31741,4935,111,20,21.5,430.00
31742,4935,159,1,215,215.00
31743,4935,233,6,20,120.00
31748,4940,173,5,23.57,117.85
31749,4940,367,5,19.5,97.50
31750,4940,129,5,22,110.00
31751,4940,159,1,215,215.00
31752,4940,341,1,77.43,77.43
31753,4941,130,5,28.57,142.85
31754,4941,148,4,41.4,165.60
31755,4941,203,5,84.34,421.70
31756,4941,166,15,17.69,265.35
31757,4942,171,14,31,434.00
31758,4942,87,21,12.02,252.42
31759,4942,138,7,42,294.00
31760,4942,336,7,21.14,147.98
31761,4943,206,1,304.25,304.25
31762,4943,252,1,72.57,72.57
31763,4943,153,1,75,75.00
31764,4944,203,5,84.34,421.70
31765,4944,166,10,17.69,176.90
31766,4944,81,5,3.01,15.05
31767,4945,171,14,31,434.00
31768,4945,87,21,12.02,252.42
31769,4945,73,14,12.67,177.38
31770,4945,138,7,42,294.00
31771,4946,171,10,31,310.00
31772,4946,87,10,12.02,120.20
31773,4946,73,10,12.67,126.70
31774,4946,204,15,30.75,461.25
31775,4947,171,10,31,310.00
31776,4947,173,5,23.57,117.85
31777,4947,159,1,215,215.00
31778,4948,171,10,31,310.00
31779,4948,173,5,23.57,117.85
31780,4948,147,15,1.64,24.60
31781,4949,273,1,1008.30,1008.30
31782,4949,231,1,15,15.00
31783,4950,341,1,77.43,77.43
31784,4950,62,30,13,390.00
31785,4950,146,1,139,139.00
31786,4950,34,10,37.16,371.60
31792,4951,132,30,18,540.00
31793,4951,343,30,31.07,932.10
31794,4951,148,14,41.4,579.60
31795,4951,273,1,1008.30,1008.30
31796,4951,231,1,15,15.00
31797,4952,351,20,11.11,222.20
31798,4952,61,20,12,240.00
31799,4952,216,1,245.45,245.45
31800,4953,273,1,1008.30,1008.30
31801,4953,231,1,15,15.00
31802,4954,171,6,31,186.00
31803,4954,87,8,12.02,96.16
31804,4955,203,5,84.34,421.70
31805,4955,365,14,16.5,231.00
31806,4955,198,20,2.48,49.60
31807,4956,171,14,31,434.00
31808,4956,173,7,23.57,164.99
31809,4956,159,1,215,215.00
31810,4957,162,10,5.25,52.50
31811,4957,39,20,8,160.00
31812,4957,59,10,21.43,214.30
31813,4958,203,5,84.34,421.70
31818,4960,39,20,8,160.00
31819,4960,59,10,21.43,214.30
31820,4961,226,10,21.5,215.00
31821,4960,86,2,102.83,205.66
31822,4961,354,10,20.3,203.00
31823,4961,216,1,245.45,245.45
31824,4961,142,30,14.11,423.30
31825,4961,287,1,205.55,205.55
31826,4959,203,5,84.34,421.70
31827,4959,132,10,18,180.00
31828,4959,266,6,250,1500.00
31829,4959,65,6,70,420.00
31830,4962,203,5,84.34,421.70
31831,4962,111,5,21.5,107.50
31832,4962,173,5,23.57,117.85
31833,4962,276,30,19.75,592.50
31834,4963,173,10,23.57,235.70
31835,4963,185,20,8.33,166.60
31836,4963,68,1,140,140.00
31837,4963,147,10,1.64,16.40
31838,4964,40,10,17.15,171.50
31839,4964,191,1,130.75,130.75
31840,4964,370,20,12,240.00
31841,4964,165,5,77,385.00
31842,4964,88,15,2.23,33.45
31843,4965,203,5,84.34,421.70
31844,4965,193,1,79.63,79.63
31845,4965,173,5,23.57,117.85
31846,4965,367,5,19.5,97.50
31847,4965,129,5,22,110.00
31848,4965,174,5,7,35.00
31849,4966,130,10,28.57,285.70
31850,4966,354,20,20.3,406.00
31851,4966,165,5,77,385.00
31852,4966,88,15,2.23,33.45
31853,4966,69,1,804.38,804.38
31854,4966,142,10,14.11,141.10
31855,4966,216,1,245.45,245.45
31856,4967,123,1,209.20,209.20
31857,4967,183,2,195,390.00
31858,4967,203,5,84.34,421.70
31859,4967,195,10,5.93,59.30
31860,4967,216,1,245.45,245.45
31861,4968,148,15,41.4,621.00
31862,4968,130,10,28.57,285.70
31863,4968,203,5,84.34,421.70
31864,4968,354,20,20.3,406.00
31868,4969,139,1,21.45,21.45
31869,4969,195,5,5.93,29.65
31870,4969,129,5,22,110.00
31871,4969,123,1,209.20,209.20
31872,4970,97,10,1.65,16.50
31873,4970,142,10,14.11,141.10
31874,4970,129,10,22,220.00
31875,4970,130,10,28.57,285.70
31876,4971,148,14,41.4,579.60
31877,4972,130,10,28.57,285.70
31878,4972,370,20,12,240.00
31879,4972,203,5,84.34,421.70
31880,4972,354,10,20.3,203.00
31881,4972,148,21,41.4,869.40
31882,4973,174,30,7,210.00
31883,4973,129,10,22,220.00
31884,4973,142,10,14.11,141.10
31885,4974,181,10,37.03,370.30
31886,4974,139,6,21.45,128.70
31887,4974,119,10,1.57,15.70
31888,4974,108,1,235,235.00
31889,4975,203,5,84.34,421.70
31890,4975,149,1,54.59,54.59
31891,4976,195,5,5.93,29.65
31906,4977,104,10,10.13,101.30
31907,4977,191,2,130.75,261.50
31908,4977,97,20,1.65,33.00
31909,4977,148,20,41.4,828.00
31910,4977,273,3,1008.30,3024.90
31911,4977,231,3,15,45.00
31912,4977,129,20,22,440.00
31913,4978,132,10,18,180.00
31914,4978,358,30,16.67,500.10
31915,4978,345,60,19.64,1178.40
31918,4979,148,10,41.4,414.00
31919,4979,354,10,20.3,203.00
31920,4979,203,5,84.34,421.70
31921,4979,130,10,28.57,285.70
31922,4980,51,1,205,205.00
31923,4980,161,4,27.5,110.00
31924,4981,132,20,18,360.00
31925,4981,148,8,41.4,331.20
31926,4981,273,1,1008.30,1008.30
31927,4981,231,1,15,15.00
31928,4982,173,5,23.57,117.85
31929,4982,111,5,21.5,107.50
31930,4982,156,1,244.40,244.40
31931,4983,258,1,105.73,105.73
31932,4983,116,2,85.42,170.84
31933,4983,87,30,12.02,360.60
31934,4983,142,15,14.11,211.65
31935,4983,129,15,22,330.00
31936,4983,270,1,35,35.00
31937,4983,233,4,20,80.00
31938,4983,234,1,100,100.00
31939,4983,237,1,60,60.00
31950,4984,171,14,31,434.00
31951,4984,87,17,12.02,204.34
31952,4984,173,7,23.57,164.99
31953,4984,111,7,21.5,150.50
31954,4984,138,7,42,294.00
31955,4985,280,1,151.18,151.18
31956,4985,73,10,12.67,126.70
31957,4985,173,5,23.57,117.85
31958,4986,269,10,102.08,1020.80
31959,4986,341,1,77.43,77.43
31960,4986,129,30,22,660.00
31961,4987,285,1,10.12,10.12
31962,4987,231,1,15,15.00
31963,4988,273,1,1008.30,1008.30
31964,4988,231,1,15,15.00
31965,4989,171,10,31,310.00
31966,4989,88,10,2.23,22.30
31967,4989,173,5,23.57,117.85
31968,4989,68,1,140,140.00
31973,4990,341,1,77.43,77.43
31974,4990,146,1,139,139.00
31975,4990,216,1,245.45,245.45
31976,4990,129,30,22,660.00
31977,4991,84,5,2.74,13.70
31978,4991,173,10,23.57,235.70
31979,4991,147,15,1.64,24.60
31980,4991,367,15,19.5,292.50
31989,4992,214,7,73.74,516.18
31990,4992,173,7,23.57,164.99
31991,4992,86,1,102.83,102.83
31992,4992,111,7,21.5,150.50
31993,4994,130,5,28.57,142.85
31994,4994,87,15,12.02,180.30
31995,4994,97,5,1.65,8.25
31996,4994,271,1,228.69,228.69
31997,4994,142,5,14.11,70.55
31998,4994,223,10,18,180.00
31999,4993,165,5,77,385.00
32000,4993,173,5,23.57,117.85
32001,4993,185,15,8.33,124.95
32002,4993,87,15,12.02,180.30
32003,4995,57,2,23.21,46.42
32004,4995,185,4,8.33,33.32
32005,4995,222,1,122.73,122.73
32006,4995,119,4,1.57,6.28
32007,4996,39,15,8,120.00
32008,4997,171,14,31,434.00
32009,4997,88,14,2.23,31.22
32010,4997,336,7,21.14,147.98
32011,4997,57,17,23.21,394.57
32012,4998,348,6,33.12,198.72
32013,4998,111,3,21.5,64.50
32014,4998,173,3,23.57,70.71
32015,4999,54,7,74,518.00
32016,4999,173,7,23.57,164.99
32017,4999,68,1,140,140.00
32018,5000,171,10,31,310.00
32019,5000,161,5,27.5,137.50
32020,5000,80,10,9.73,97.30
32021,5000,173,5,23.57,117.85
32022,5001,171,10,31,310.00
32023,5001,173,5,23.57,117.85
32024,5002,165,7,77,539.00
32025,5002,173,7,23.57,164.99
32026,5002,370,14,12,168.00
32027,5002,111,7,21.5,150.50
32028,5003,165,7,77,539.00
32029,5003,173,7,23.57,164.99
32030,5003,370,14,12,168.00
32031,5003,111,7,21.5,150.50
32037,5004,171,6,31,186.00
32038,5004,181,6,37.03,222.18
32039,5004,173,3,23.57,70.71
32040,5004,68,1,140,140.00
32041,5004,119,6,1.57,9.42
32042,5005,65,15,70,1050.00
32043,5005,148,14,41.4,579.60
32044,5006,173,15,23.57,353.55
32045,5006,147,15,1.64,24.60
32046,5006,367,15,19.5,292.50
32047,5007,203,5,84.34,421.70
32048,5007,84,5,2.74,13.70
32049,5007,361,1,225,225.00
32050,5007,173,5,23.57,117.85
32051,5008,130,20,28.57,571.40
32052,5008,86,2,102.83,205.66
32062,5011,294,3,480,1440.00
32063,5011,171,16,31,496.00
32064,5011,130,8,28.57,228.56
32065,5011,111,16,21.5,344.00
32066,5011,370,24,12,288.00
32067,5011,233,3,20,60.00
32068,5012,123,1,209.20,209.20
32069,5012,139,6,21.45,128.70
32073,5009,269,6,102.08,612.48
32074,5009,365,10,16.5,165.00
32075,5009,111,5,21.5,107.50
32076,4278,64,30,26,780.00
32077,4278,196,30,8.89,266.70
32078,4278,63,15,10,150.00
32079,5013,354,20,20.3,406.00
32080,5013,341,1,77.43,77.43
32081,5013,216,1,245.45,245.45
32082,5013,196,20,8.89,177.80
32083,5013,61,20,12,240.00
32084,5013,149,1,54.59,54.59
32085,5014,203,7,84.34,590.38
32086,5014,284,14,7.5,105.00
32087,5014,156,1,244.40,244.40
32088,5015,172,14,17.5,245.00
32089,5015,88,7,2.23,15.61
32090,5015,149,1,54.59,54.59
32091,5016,273,1,1008.30,1008.30
32092,5016,231,1,15,15.00
32093,5016,97,15,1.65,24.75
32094,5016,132,15,18,270.00
32095,5016,65,15,70,1050.00
32096,5016,148,14,41.4,579.60
32097,5017,187,10,19.98,199.80
32098,5017,203,3,84.34,253.02
32099,5017,354,10,20.3,203.00
32100,5017,166,15,17.69,265.35
32101,5010,132,10,18,180.00
32102,5010,343,10,31.07,310.70
32103,5010,266,10,250,2500.00
32104,5018,269,4,102.08,408.32
32105,5018,171,8,31,248.00
32106,5018,173,2,23.57,47.14
32107,5018,284,4,7.5,30.00
32108,5019,165,7,77,539.00
32109,5019,370,14,12,168.00
32110,5019,101,1,91.38,91.38
32111,5020,132,8,18,144.00
32112,5020,266,2,250,500.00
32113,5020,65,2,70,140.00
32114,5021,273,1,1008.30,1008.30
32115,5021,231,1,15,15.00
32116,5022,80,2,9.73,19.46
32117,5022,171,2,31,62.00
32118,5022,196,5,8.89,44.45
32119,5022,345,5,19.64,98.20
32125,5024,132,5,18,90.00
32126,5024,266,10,250,2500.00
32127,5024,65,5,70,350.00
32128,5024,165,5,77,385.00
32129,5024,88,15,2.23,33.45
32130,5025,130,2,28.57,57.14
32131,5025,106,1,275,275.00
32132,5025,370,4,12,48.00
32133,5025,87,4,12.02,48.08
32134,5026,132,30,18,540.00
32135,5026,266,10,250,2500.00
32136,5026,65,20,70,1400.00
32137,5026,358,30,16.67,500.10
32138,5027,171,10,31,310.00
32139,5027,88,10,2.23,22.30
32140,5027,111,5,21.5,107.50
32141,5028,55,14,47.21,660.94
32142,5028,173,7,23.57,164.99
32143,5028,284,14,7.5,105.00
32144,5028,188,14,19.75,276.50
32145,5028,365,14,16.5,231.00
32146,5029,206,1,304.25,304.25
32147,5029,96,1,140,140.00
32148,5029,153,1,75,75.00
32149,5030,97,20,1.65,33.00
32150,5030,61,20,12,240.00
32151,5030,129,20,22,440.00
32152,5031,172,14,17.5,245.00
32153,5031,80,14,9.73,136.22
32154,5031,153,1,75,75.00
32155,5032,181,10,37.03,370.30
32156,5032,216,1,245.45,245.45
32157,5032,341,1,77.43,77.43
32158,5033,130,10,28.57,285.70
32159,5033,171,14,31,434.00
32160,5033,166,15,17.69,265.35
32161,5033,87,10,12.02,120.20
32162,5034,130,10,28.57,285.70
32163,5034,166,15,17.69,265.35
32164,5034,203,5,84.34,421.70
32165,5034,69,1,804.38,804.38
32166,5035,165,5,77,385.00
32167,5035,192,1,155.05,155.05
32168,5035,173,5,23.57,117.85
32169,5035,138,5,42,210.00
32170,5036,130,10,28.57,285.70
32171,5036,168,10,27.65,276.50
32172,5036,61,15,12,180.00
32173,5036,129,15,22,330.00
32174,5036,169,1,100,100.00
32175,5036,231,1,15,15.00
32176,5037,130,10,28.57,285.70
32177,5037,165,5,77,385.00
32178,5037,88,15,2.23,33.45
32179,5037,354,10,20.3,203.00
32180,5038,148,14,41.4,579.60
32181,5038,69,1,804.38,804.38
32182,5038,132,30,18,540.00
32183,5039,143,1,165,165.00
32184,5039,86,1,102.83,102.83
32185,5040,183,3,195,585.00
32186,5040,161,7,27.5,192.50
32187,5040,276,30,19.75,592.50
32188,5041,348,10,33.12,331.20
32189,5041,173,5,23.57,117.85
32190,5041,284,10,7.5,75.00
32191,5041,120,16,14.21,227.36
32192,5042,34,10,37.16,371.60
32193,5042,173,5,23.57,117.85
32194,5042,159,1,215,215.00
32195,5042,111,5,21.5,107.50
32196,5043,177,1,25.71,25.71
32197,5043,173,1,23.57,23.57
32198,5044,206,1,304.25,304.25
32199,5044,153,1,75,75.00
32200,5044,96,1,140,140.00
32201,5045,203,5,84.34,421.70
32202,5045,173,5,23.57,117.85
32203,5045,336,5,21.14,105.70
32204,5046,171,14,31,434.00
32205,5046,173,7,23.57,164.99
32206,5046,156,1,244.40,244.40
32207,5046,159,1,215,215.00
32208,5047,55,14,47.21,660.94
32209,5047,173,7,23.57,164.99
32210,5047,161,7,27.5,192.50
32211,5047,188,14,19.75,276.50
32212,5047,219,1,85.67,85.67
32213,5047,239,1,50,50.00
32214,5047,246,1,50,50.00
32215,5047,265,1,80,80.00
32216,5048,130,10,28.57,285.70
32217,5048,185,20,8.33,166.60
32218,5048,106,1,275,275.00
32219,5049,34,10,37.16,371.60
32220,5049,173,5,23.57,117.85
32221,5049,336,5,21.14,105.70
32222,5049,276,15,19.75,296.25
32223,5050,97,15,1.65,24.75
32224,5050,150,25,9.45,236.25
32225,5050,61,10,12,120.00
32226,5050,129,5,22,110.00
32227,5050,174,30,7,210.00
32228,5050,196,10,8.89,88.90
32229,5051,119,15,1.57,23.55
32230,5051,40,10,17.15,171.50
32231,5051,191,1,130.75,130.75
32232,5051,61,20,12,240.00
32233,5051,129,20,22,440.00
32234,5052,165,5,77,385.00
32235,5052,88,15,2.23,33.45
32236,5052,164,10,20.29,202.90
32237,5052,61,20,12,240.00
32238,5052,129,20,22,440.00
32239,5052,139,6,21.45,128.70
32243,5053,40,7,17.15,120.05
32244,5053,129,7,22,154.00
32245,5053,90,1,300,300.00
32258,5054,176,30,13.95,418.50
32259,5054,171,14,31,434.00
32260,5054,88,21,2.23,46.83
32261,5054,111,20,21.5,430.00
32262,5054,130,10,28.57,285.70
32263,5054,149,1,54.59,54.59
32264,5055,219,1,91.01,91.01
32265,5055,146,1,139,139.00
32266,5055,62,30,13,390.00
32267,5055,129,30,22,660.00
32268,5055,341,1,77.43,77.43
32269,5056,129,20,22,440.00
32270,5056,61,20,12,240.00
32271,5057,130,10,28.57,285.70
32272,5057,171,14,31,434.00
32273,5057,88,21,2.23,46.83
32274,5057,111,20,21.5,430.00
32275,5057,216,1,245.45,245.45
32276,5058,61,30,12,360.00
32277,5058,129,30,22,660.00
32278,5058,303,30,136.87,4106.10
32279,5059,166,15,17.69,265.35
32280,5059,354,10,20.3,203.00
32281,5059,54,5,74,370.00
32282,5059,88,15,2.23,33.45
32283,5060,173,5,23.57,117.85
32284,5060,185,10,8.33,83.30
32285,5060,191,1,130.75,130.75
32286,5060,147,5,1.64,8.20
32291,5061,203,5,84.34,421.70
32292,5061,173,7,23.57,164.99
32293,5061,191,1,130.75,130.75
32294,5061,336,7,21.14,147.98
32295,5062,54,7,74,518.00
32296,5062,173,7,23.57,164.99
32297,5062,111,7,21.5,150.50
32298,5062,89,14,18.85,263.90
32299,5062,86,1,102.83,102.83
32300,5063,206,1,304.25,304.25
32301,5063,143,1,165,165.00
32302,5064,203,5,84.34,421.70
32303,5064,193,1,79.63,79.63
32304,5064,173,10,23.57,235.70
32305,5064,185,20,8.33,166.60
32306,5065,271,1,228.69,228.69
32307,5065,106,1,275,275.00
32308,5065,142,3,14.11,42.33
32309,5065,129,3,22,66.00
32310,5065,97,5,1.65,8.25
32311,5066,171,16,31,496.00
32312,5066,111,16,21.5,344.00
32313,5066,173,8,23.57,188.56
32314,5066,233,4,20,80.00
32315,5066,239,1,50,50.00
32316,5066,219,1,91.01,91.01
32317,5066,246,1,50,50.00
32318,5067,54,5,74,370.00
32319,5067,173,7,23.57,164.99
32320,5067,185,21,8.33,174.93
32321,5067,87,7,12.02,84.14
32322,5068,40,10,17.15,171.50
32323,5068,61,20,12,240.00
32324,5068,129,20,22,440.00
32325,5069,87,15,12.02,180.30
32326,5070,313,10,18.48,184.80
32327,5070,130,10,28.57,285.70
32329,5071,345,60,19.64,1178.40
32330,5072,69,1,804.38,804.38
32331,5072,129,10,22,220.00
32332,5072,166,6,17.69,106.14
32333,5073,130,10,28.57,285.70
32334,5073,54,5,74,370.00
32335,5073,88,15,2.23,33.45
32336,5073,354,20,20.3,406.00
32337,5073,90,2,300,600.00
32338,5073,351,15,11.11,166.65
32339,5074,203,7,84.34,590.38
32340,5074,173,7,23.57,164.99
32341,5074,191,1,130.75,130.75
32342,5074,87,14,12.02,168.28
32343,5075,348,10,33.12,331.20
32344,5075,284,10,7.5,75.00
32345,5075,173,5,23.57,117.85
32346,5076,130,10,28.57,285.70
32347,5076,89,20,18.85,377.00
32348,5076,255,10,14.61,146.10
32349,5077,61,10,12,120.00
32350,5077,129,10,22,220.00
32351,5077,87,15,12.02,180.30
32352,5077,119,10,1.57,15.70
32353,5078,173,15,23.57,353.55
32354,5078,86,1,102.83,102.83
32355,5078,147,15,1.64,24.60
32356,5079,171,10,31,310.00
32357,5079,255,5,14.61,73.05
32358,5079,173,5,23.57,117.85
32359,5079,111,10,21.5,215.00
32360,5080,148,14,41.4,579.60
32361,5080,132,7,18,126.00
32362,5081,203,5,84.34,421.70
32363,5081,88,15,2.23,33.45
32364,5081,130,10,28.57,285.70
32365,5081,148,21,41.4,869.40
32366,5082,269,6,102.08,612.48
32367,5082,284,14,7.5,105.00
32368,5082,57,7,23.21,162.47
32369,5083,332,1,289.2,289.20
32370,5083,269,2,102.08,204.16
32371,5083,173,1,23.57,23.57
32372,5083,111,2,21.5,43.00
32373,5083,232,1,15,15.00
32374,5084,160,1,350,350.00
32375,5084,153,1,75,75.00
32376,5084,143,1,165,165.00
32377,5084,232,5,15,75.00
32378,5085,146,1,139,139.00
32379,5085,216,1,245.45,245.45
32380,5085,88,15,2.23,33.45
32381,5085,166,1,17.69,17.69
32382,5085,165,1,77,77.00
32383,5086,34,10,37.16,371.60
32384,5086,284,10,7.5,75.00
32385,5086,130,5,28.57,142.85
32386,5086,265,1,80,80.00
32387,5087,132,30,18,540.00
32388,5087,88,15,2.23,33.45
32389,5087,343,30,31.07,932.10
32390,5087,335,20,14.95,299.00
32391,5088,294,3,480,1440.00
32392,5088,171,16,31,496.00
32393,5088,181,16,37.03,592.48
32394,5088,119,30,1.57,47.10
32395,5088,57,7,23.21,162.47
32396,5088,233,3,20,60.00
32397,5088,234,1,100,100.00
32398,5089,171,14,31,434.00
32399,5089,181,14,37.03,518.42
32400,5089,119,30,1.57,47.10
32401,5089,367,10,19.5,195.00
32402,5089,130,7,28.57,199.99
32411,5091,97,10,1.65,16.50
32412,5091,129,10,22,220.00
32413,5091,165,5,77,385.00
32414,5091,88,15,2.23,33.45
32415,5092,139,6,21.45,128.70
32416,5092,108,1,235,235.00
32417,5092,181,10,37.03,370.30
32418,5092,61,10,12,120.00
32419,5092,351,10,11.11,111.10
32420,5093,273,1,1008.30,1008.30
32421,5093,231,1,15,15.00
32422,5094,130,1,28.57,28.57
32423,5094,171,2,31,62.00
32424,5094,88,2,2.23,4.46
32425,5094,81,2,3.01,6.02
32426,5094,166,2,17.69,35.38
32427,5095,367,30,19.5,585.00
32428,5090,130,1,28.57,28.57
32429,5090,354,1,20.3,20.30
32430,5090,148,1,41.4,41.40
32431,5090,54,1,74,74.00
32432,5090,88,1,2.23,2.23
32433,5090,147,1,1.64,1.64
32434,5090,169,1,100,100.00
32435,5090,231,1,15,15.00
32436,5096,165,5,77,385.00
32437,5096,161,10,27.5,275.00
32440,5098,166,15,17.69,265.35
32441,5098,34,10,37.16,371.60
32442,5099,130,10,28.57,285.70
32443,5099,165,5,77,385.00
32444,5099,88,15,2.23,33.45
32445,5099,133,1,600,600.00
32446,5099,216,1,245.45,245.45
32447,5099,146,1,139,139.00
32448,5099,265,1,80,80.00
32449,5100,132,15,18,270.00
32450,5100,148,15,41.4,621.00
32451,5100,104,10,10.13,101.30
32452,5100,191,1,130.75,130.75
32453,5100,273,1,1008.30,1008.30
32454,5100,231,1,15,15.00
32455,5101,87,30,12.02,360.60
32456,5101,165,5,77,385.00
32457,5101,88,15,2.23,33.45
32458,5101,61,15,12,180.00
32459,5101,129,15,22,330.00
32460,5101,116,2,85.42,170.84
32461,5101,258,1,105.73,105.73
32462,5101,234,1,100,100.00
32463,5101,270,1,35,35.00
32464,5101,233,1,20,20.00
32465,5101,234,1,100,100.00
32466,5101,237,1,60,60.00
32476,5103,171,14,31,434.00
32477,5103,173,7,23.57,164.99
